item,risk_pass,high_cv_pass,monitor_pass,pred_cv,pred_range_over_mean,cv_n_listings,cv_source,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,base_price,n_listings,avg_discount,median_discount,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,steam_discount_risk_score,risk_collected_at_utc,status,error,sort_by,collected_at_utc,currency,cap_hit,discount_sample_n,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_band_risk%,steam_daily_ret_3d,trade_days,steam_trade_currency,model_ready,has_summary,summary_ready,has_fit,fit_ready,monitor_pass_before_model_ready,tier,liquidity_score,liquidity_rank
Desert Eagle | Printstream (Factory New),True,True,True,0.2292,1.1441176441191432,239,summary,True,True,True,True,True,87.49,50,-0.0291845719805005,-0.0329337243644634,83,3.52787987571543,3.5414854687227675,0.964196562299408,1.66,0.0078598766635542,0.0027848988277525,,0.107474827688016,0.0256253626950917,-0.0561017939351068,2026-05-22T02:56:11.289749+00:00,ok,,best_deal,2026-04-17T07:52:27.724019+00:00,,True,8,88.0025,85.50625,1/1,99.2239,98.147,94.633,95.6075,99.108,106.1096,86.136,125.549,11.566366570957204,0.0262992915804651,7,3,True,True,True,True,True,True,C,0.1965613382899628,431.0
P2000 | Imperial Dragon (Minimal Wear),True,True,True,0.1058,0.33440908891777044,103,summary,True,True,True,True,True,13.1,50,-0.038582305692247,-0.0336485028861295,70,11.511000925644227,11.454685507518423,0.882410791414712,1.4,-0.0577747989276139,-0.0088199104267861,-0.0352912410852856,0.2178119220372742,0.0014226774790154,-0.1455249359331991,2026-05-22T03:38:07.949002+00:00,ok,,best_deal,2026-04-18T12:02:43.386095+00:00,,True,8,13.95875,13.43625,1/1,15.4487,15.049,13.2794,14.0657,15.844,18.2292,12.332,24.811,32.04023639529539,-0.0274309038707668,7,3,True,True,True,True,True,True,C,0.11384758364312267,481.0
StatTrak™ USP-S | Torque (Factory New),True,True,True,0.2127,1.4808344252407395,116,summary,True,True,True,True,True,4.55,50,-0.0482236002496096,-0.0337244682554702,120,10.232756448768397,7.538905792747909,0.922556241290066,2.4,-0.0637264062792002,-0.0081777944833545,,0.1832335329341316,0.0379241516966066,-0.1129830798362435,2026-05-22T04:16:54.868173+00:00,ok,,best_deal,2026-05-12T18:24:39.137553+00:00,,True,8,4.74625,4.5287500000000005,1/1,5.1599,5.023,4.634,4.848,5.376,5.805,3.029,11.745,22.69423826043139,-0.0003990422984836,7,3,True,True,True,True,True,True,C,0.29809479553903345,379.0
Glock-18 | Mirror Mosaic (Field-Tested),True,True,True,0.1387,1.0817092794564633,181,summary,True,True,True,True,True,7.33,50,-0.0413181890995095,-0.0350658940529845,439,6.662840665724164,5.543035511820942,0.9439649073156928,8.78,-0.0271903323262839,-0.0110051973941835,-0.0442837321621147,0.1748003549245786,0.0,-0.0769417671219668,2026-05-22T03:52:12.106446+00:00,ok,,best_deal,2026-04-17T19:11:59.065938+00:00,,True,8,7.7125,7.40625,1/1,7.1441,7.067,6.671,6.834,7.31,7.79,5.476,10.554,15.6632745902213,-0.0400340715502555,7,3,True,True,True,True,True,True,A,0.7388475836431228,141.0
M4A4 | Full Throttle (Field-Tested),True,True,True,0.1821,1.0271473663974597,158,summary,True,True,True,True,True,52.99,50,-0.0359369431851652,-0.0352713368016708,139,8.440076891292241,5.596176993694199,0.9429414027439414,2.78,-0.0212757771622036,-0.0084331277160042,-0.0222191732604026,0.1195605173159322,0.0,-0.0803488771253626,2026-05-22T03:25:55.235305+00:00,ok,,best_deal,2026-04-17T23:10:02.688933+00:00,,True,8,54.3125,52.43,1/1,55.663,54.593,51.478,52.263,56.961,61.7634,45.998,92.317,18.477983579756746,-0.0997115707890219,7,3,True,True,True,True,True,True,B,0.3601301115241635,346.0
AK-47 | Legion of Anubis (Factory New),True,True,True,0.2168,0.7014143523371454,207,summary,True,True,True,True,True,69.41,50,-0.0308564758088577,-0.0355982742177146,118,5.43467114820406,5.007690773919723,0.9493277032382657,2.36,0.0062527533430913,0.0003424266738076,,0.1362397435354263,0.0314508042762926,-0.070406598000258,2026-05-22T03:03:54.396592+00:00,ok,,best_deal,2026-04-17T00:48:07.757038+00:00,,True,8,71.46125,69.3325,1/1,70.214,69.389,65.8729,67.5343,71.3502,78.0328,54.188,87.08,17.318341071581155,0.0226160045058707,7,3,True,True,True,True,True,True,C,0.2927509293680297,381.0
StatTrak™ SSG 08 | Memorial (Factory New),True,True,True,0.4536,3.4496496449579337,62,summary,True,True,True,True,True,3.49,50,-0.04109899160419,-0.0357511425622881,110,13.13788843485698,8.612087807659409,0.9104274771435632,2.2,-0.0316176470588235,-0.0170575999733555,-0.0576284947504932,0.2046317388003036,0.0363199190078461,-0.1171168701143859,2026-05-22T03:51:02.767965+00:00,ok,,best_deal,2026-05-12T11:48:40.241401+00:00,,True,8,3.61875,3.4762500000000003,1/1,4.2092,4.047,3.6845,3.862,4.415,4.6362,1.543,6.956,22.60999714910196,-0.0161852589641434,7,3,True,True,True,True,True,True,C,0.27741635687732347,390.0
M4A4 | Polysoup (Factory New),True,True,True,0.1912,0.8419761437395521,164,summary,True,True,True,True,True,49.44,50,-0.0355701095577304,-0.0357567477115381,50,9.608463256973028,2.8899990873269283,0.9700740649429362,1.0,-0.0382196799028347,0.0015627707703755,,0.1711748411275868,0.0467655206126771,-0.05844950051772,2026-05-22T03:24:57.428845+00:00,ok,,best_deal,2026-04-17T23:19:27.361946+00:00,,True,8,52.1125,50.3225,1/1,50.4014,48.6735,47.2169,47.568,52.4108,55.1218,45.73,79.693,15.68388973322169,-0.0976824539155686,7,3,True,True,True,True,True,True,C,0.004879182156133828,537.0
AWP | Crakow! (Field-Tested),True,True,True,0.082,0.37037037037037035,400,summary,True,True,True,True,True,39.43,50,-0.0350236958544263,-0.0358408771580899,326,4.137117464437838,2.3318548420360803,0.9762151852579026,6.52,-0.0328228787415582,-0.0076268307246519,-0.0295613797648088,0.1037931034482759,0.0,-0.0408178874629542,2026-05-22T03:22:36.163003+00:00,ok,,best_deal,2026-04-17T03:54:50.362232+00:00,,True,8,40.89625,39.5125,1/1,36.3659,35.653,34.805,35.167,36.6715,38.873,30.544,57.713,11.18630365259762,-0.0178647023960715,7,3,True,True,True,True,True,True,B,0.6617100371747211,182.0
Glock-18 | AXIA (Minimal Wear),True,True,True,0.067,0.6588299000473817,329,summary,True,True,True,True,True,52.91,50,-0.0259693063076425,-0.0358639463108552,141,8.657483224880792,7.090476949609428,0.9291301513724922,2.82,-0.0670461157986616,-0.0145292043247051,-0.0518065886617867,0.1794172107981677,0.0,-0.0852328085455026,2026-05-22T02:41:44.126844+00:00,ok,,best_deal,2026-04-17T18:18:24.593912+00:00,,True,8,56.05375,54.69,1/1,55.2008,55.228,51.314,52.167,56.946,58.632,43.642,73.588,13.257054245590638,-0.0880570219875931,7,3,True,True,True,True,True,True,B,0.36570631970260226,341.0
StatTrak™ Desert Eagle | Printstream (Field-Tested),True,True,True,0.0915,0.3570628176163104,128,summary,True,True,True,True,True,61.33,50,-0.0364881735859128,-0.036323623921685,74,10.172332019999429,7.973403000972399,0.919815876949313,1.48,0.0505541314356403,0.0071473606599247,0.0141585841312641,0.1214931714719272,0.1214931714719272,-0.1083331699791124,2026-05-22T03:28:20.910992+00:00,ok,,best_deal,2026-05-11T12:14:17.270519+00:00,,True,8,65.18625,62.92,1/1,75.4822,75.0585,69.04,72.2915,79.9698,82.2589,63.538,87.404,17.512605620927836,0.0336541477921523,7,3,True,True,True,True,True,True,C,0.1412639405204461,464.0
R8 Revolver | Crazy 8 (Factory New),True,True,True,0.1441,0.5630096833796059,112,summary,True,True,True,True,True,8.78,50,-0.025672044477995,-0.0363368983957218,129,3.949372548491018,4.326786989985035,0.9550797649034424,2.58,-0.0244186844090816,-0.0059532361246472,-0.0607112221664662,0.2578921465232371,0.0139914223440905,-0.0578622538449678,2026-05-22T02:40:31.822705+00:00,ok,,best_deal,2026-04-19T03:59:09.079134+00:00,,True,8,9.05125,8.82,2/2,7.4189,7.146,6.825,6.982,7.275,8.2234,5.877,13.086,18.849155535187155,-0.0154367991139415,7,3,True,True,True,True,True,True,C,0.3294609665427509,360.0
StatTrak™ M4A4 | In Living Color (Field-Tested),True,True,True,0.0996,0.27734463344085886,36,summary,True,True,True,True,True,30.88,41,-0.0352752453937428,-0.0364485653294702,79,8.387470809109193,6.46669664772081,0.934866841301026,1.9268292682926829,-0.0048966415278607,-0.0099953104223608,,0.1345092212695772,0.0269209274429888,-0.0906142640843931,2026-05-22T03:23:14.278494+00:00,ok,,best_deal,2026-05-11T22:24:59.039230+00:00,,False,8,31.83625,30.75125,1/1->1/1,36.9122,36.648,34.261,35.175,38.271,40.198,28.255,44.563,16.084113111654137,-0.0643906544916594,7,3,True,True,True,True,True,True,C,0.18819702602230484,438.0
StatTrak™ AWP | Printstream (Battle-Scarred),True,True,True,0.0668,0.2479413452671899,38,summary,True,True,True,True,True,62.63,39,-0.0384064354413085,-0.0366991853632211,54,5.019529060916762,11.633021066983332,0.8848425265966785,1.3846153846153846,-0.0697651414521098,-0.0081175553041888,-0.0329740490999088,0.2059578605174012,0.0,-0.1471882792805931,2026-05-22T03:37:07.296607+00:00,ok,,best_deal,2026-05-11T10:15:14.409448+00:00,,False,8,65.9525,63.57375,1/1->1/1,70.4847,71.2025,63.003,69.726,73.264,74.24,52.003,79.839,15.942466946727436,-0.0558901987780742,7,3,True,True,True,True,True,True,C,0.047862453531598514,516.0
CZ75-Auto | Tuxedo (Factory New),True,True,True,0.2097,0.6449375866851594,128,summary,True,True,True,True,True,3.17,50,-0.0279823458456818,-0.0367757682458387,63,6.857730662628232,3.646026802297345,0.9616009629852542,1.26,0.0608590074366368,0.0117125006445736,,0.1690987124463519,0.0789699570815451,-0.0573604450857072,2026-05-22T02:51:52.723038+00:00,ok,,best_deal,2026-04-17T06:04:51.627776+00:00,,True,8,3.91125,3.81,1/1,3.4997,3.323,3.1954,3.2405,3.4805,3.683,1.74,9.406,13.93262279623968,0.0517604574179957,7,3,True,True,True,True,True,True,C,0.09223977695167285,488.0
M4A4 | In Living Color (Battle-Scarred),True,True,True,0.0557,0.24088117452967528,25,summary,True,True,True,True,True,29.82,27,-0.0472256197444923,-0.0372330040972552,82,3.854399272115303,5.520387015821384,0.9451958555952416,3.037037037037037,-0.0270414414414414,-0.0051071791624422,,0.1566393576201128,0.0277633742722113,-0.0903082352270734,2026-05-22T04:13:57.341739+00:00,ok,,best_deal,2026-04-17T23:13:55.325120+00:00,,False,8,30.97375,29.58375,1/1->1/1,33.6317,33.877,32.0204,33.2037,34.5,34.511,27.535,37.146,7.405513250891274,-0.0046450585424838,7,3,True,True,True,True,True,True,C,0.24302973977695166,408.0
Desert Eagle | Kumicho Dragon (Minimal Wear),True,True,True,0.0943,0.9145045352025832,101,summary,True,True,True,True,True,29.88,50,-0.0360190584156812,-0.037304170719136,92,10.305342431249116,7.8889797674201345,0.9194759800098218,1.84,0.0189440549434825,0.0107564195438561,-0.0030903771257312,0.1442553430505237,0.0553121577217961,-0.1058424892889418,2026-05-22T03:26:14.905844+00:00,ok,,best_deal,2026-04-17T06:59:18.899751+00:00,,True,8,30.835,29.76125,1/1,35.3341,34.617,31.8295,33.2927,36.934,38.2797,26.078,47.016,18.25488692226489,0.0122814498933903,7,3,True,True,True,True,True,True,C,0.22281598513011153,419.0
AUG | Eye of Zapems (Field-Tested),True,True,True,0.1716,0.5444056228162834,344,summary,True,True,True,True,True,3.94,50,-0.0355716104049481,-0.0376152345064262,821,5.417735956658107,6.3365332826410725,0.937027707808564,16.42,-0.0772003604686092,-0.012308166898378,-0.0480936445727967,0.1569010416666667,0.0309244791666667,-0.0741159802179259,2026-05-22T03:25:08.474640+00:00,ok,,best_deal,2026-04-17T02:45:30.370904+00:00,,True,8,4.005,3.8675,1/1,3.1563,3.176,2.976,3.072,3.243,3.303,2.137,5.667,10.360231917118144,-0.0456663560111835,7,3,True,True,True,True,True,True,A,0.8494423791821561,82.0
StatTrak™ AWP | Mortis (Battle-Scarred),True,True,True,0.0732,0.33038283110554356,23,summary,True,True,True,True,True,7.73,26,-0.0445319192341559,-0.0378830502708501,52,3.318118816613289,6.304067294365049,0.9375547402059417,2.0,-0.0182160065812669,-0.0028088029965029,-0.0415935885845825,0.2036150347139096,0.0148431888915488,-0.0980301670834131,2026-05-22T04:04:12.184985+00:00,ok,,best_deal,2026-05-11T10:13:37.442307+00:00,,False,8,7.91875,7.58,1/1->1/1,8.3692,8.449,7.9214,8.291,8.5687,8.6309,7.542,8.785,8.477512784973477,0.015066828675577,7,3,True,True,True,True,True,True,C,0.07202602230483271,502.0
StatTrak™ Galil AR | Control (Factory New),True,True,True,0.2569,0.6701949783741207,70,summary,True,True,True,True,True,5.84,50,-0.0326368202002554,-0.0384279921822584,82,11.96946474887998,9.291735439754785,0.9031117940837494,1.64,-0.0529631357909473,0.0010279204291179,-0.0497607989479392,0.2652541676931921,0.0120719389012072,-0.1171220960604066,2026-05-22T03:11:22.036292+00:00,ok,,best_deal,2026-05-11T17:08:41.178727+00:00,,True,8,6.7475,6.5600000000000005,1/1,6.7856,6.5075,5.877,6.0155,6.8277,7.0998,5.428,17.095,18.02051402970998,-0.0833333333333333,7,3,True,True,True,True,True,True,C,0.18842936802973975,437.0
StatTrak™ AWP | Phobos (Minimal Wear),True,True,True,0.0633,0.4979334136101799,78,summary,True,True,True,True,True,6.24,50,-0.0302094181175341,-0.0385761865981749,151,3.638026880585458,2.603616916473149,0.97367672168469,3.02,0.0262617682452042,0.0034620567214279,-0.0346159306869972,0.2335494550972549,0.0430404193681886,-0.0441610662205761,2026-05-22T03:00:34.566468+00:00,ok,,best_deal,2026-05-11T10:15:05.917741+00:00,,True,8,6.875,6.6625,1/1,7.1055,7.028,6.843,6.9505,7.209,7.377,5.955,9.71,7.515305045387373,0.0382411916356344,7,3,True,True,True,True,True,True,B,0.39637546468401486,328.0
StatTrak™ M4A4 | Evil Daimyo (Field-Tested),True,True,True,0.0522,0.2638491759071994,64,summary,True,True,True,True,True,8.39,50,-0.033931370404365,-0.0386714563569247,148,3.616414091714244,6.249753985435933,0.937261681319767,2.96,0.0716609066883513,0.0086732526785665,0.0233118951048658,0.0668690126150052,0.0668690126150052,-0.084475006540214,2026-05-22T03:17:04.061891+00:00,ok,,best_deal,2026-05-11T22:20:59.398979+00:00,,True,8,8.68125,8.39625,1/1,10.162,10.123,9.4879,9.918,10.2855,10.4933,8.932,22.378,9.89372170832513,0.0328679892236101,7,3,True,True,True,True,True,True,B,0.3887081784386617,331.0
P90 | Chopper (Factory New),True,True,True,0.2139,0.5907652045067496,58,summary,True,True,True,True,True,8.57,50,-0.0400513106407497,-0.0390785234475352,84,13.20163151553858,8.94430493664088,0.9081942789034564,1.68,0.0261593341260404,0.019401275786779,0.0221868505076714,0.2586906141367324,0.1423812282734647,-0.1209316641265827,2026-05-22T03:46:07.558489+00:00,ok,,best_deal,2026-04-18T14:42:58.492069+00:00,,True,8,8.9125,8.57375,1/1,6.8893,6.712,6.0958,6.5925,7.502,7.7441,5.204,7.832,23.9255076713164,0.1660192535044757,7,3,True,True,True,True,True,True,C,0.20353159851301117,429.0
M4A4 | 龍王 (Dragon King) (Field-Tested),True,True,True,0.0659,0.4164411474418161,188,summary,True,True,True,True,True,14.68,50,-0.0390856947089839,-0.0391307636615122,400,5.301153734574114,2.9624422574814355,0.9698449656425692,8.0,0.0301687404124766,-0.0039081743588419,-0.0117538712863044,0.1147143172292079,0.050022060445621,-0.0496252670950117,2026-05-22T03:40:55.541631+00:00,ok,,best_deal,2026-04-18T00:22:07.687901+00:00,,True,8,16.16,15.545,1/1,17.9244,17.609,17.078,17.2995,18.2497,19.003,15.312,22.44,10.739550556782936,0.0325446314171009,7,3,True,True,True,True,True,True,A,0.7197955390334573,152.0
StatTrak™ AK-47 | Slate (Minimal Wear),True,True,True,0.0998,0.877599784464673,260,summary,True,True,True,True,True,22.48,50,-0.0220873340344652,-0.0392243278977522,211,7.093777717257301,5.4578844901128765,0.9440398475529224,4.22,-0.0631857043261292,-0.003471712524428,-0.0561020690349017,0.259351376757667,0.0095961771963494,-0.0623127688755487,2026-05-22T02:23:29.805786+00:00,ok,,best_deal,2026-05-11T09:05:13.800748+00:00,,True,8,23.3475,22.8425,1/1,27.1717,26.501,25.018,25.531,27.4585,30.274,22.012,43.046,19.343655347291485,-0.0501153359624972,7,3,True,True,True,True,True,True,B,0.5218401486988847,256.0
M4A4 | In Living Color (Minimal Wear),True,True,True,0.0532,0.18572881492412424,153,summary,True,True,True,True,True,56.65,50,-0.0394186313660817,-0.0392336765986114,74,7.1770715154056415,8.742744391222086,0.9101433660613432,1.48,-0.0516985243141526,-0.0083833016575033,-0.0336501869950552,0.1653959965187119,0.0563446475195822,-0.1189570416617782,2026-05-22T03:43:05.767846+00:00,ok,,best_deal,2026-04-17T23:14:09.788408+00:00,,True,8,58.4175,56.2025,1/1,59.1439,57.545,52.3742,54.9287,59.1735,68.1001,49.622,112.187,26.58921714665417,0.0247126077999448,7,3,True,True,True,True,True,True,C,0.1412639405204461,462.0
StatTrak™ M4A4 | Desolate Space (Field-Tested),True,True,True,0.1159,0.46932542163172364,39,summary,True,True,True,True,True,29.64,36,-0.0424414402453887,-0.0393178838166442,65,8.238132217592986,6.33538942152958,0.9357816288048846,1.805555555555556,0.0502588710695794,-0.0032680985770527,,0.1778285439461344,0.0478537934351329,-0.0968349570003774,2026-05-22T03:56:15.722973+00:00,ok,,best_deal,2026-05-11T22:19:38.402453+00:00,,False,8,31.785,30.4175,1/1->1/1,33.8669,33.411,31.2654,31.948,34.738,37.579,29.342,39.737,18.64239124336742,0.0105710814094774,7,3,True,True,True,True,True,True,C,0.12825278810408922,471.0
Glock-18 | Water Elemental (Battle-Scarred),True,True,True,2.7706,16.86772064138515,37,summary,True,True,True,True,True,19.56,33,-0.0349479953932352,-0.0393520046196996,89,4.358786549773309,5.014851329429896,0.9502651633316992,2.696969696969697,0.0394605394605394,0.0126434023697981,,0.0719933598357433,0.0719933598357433,-0.0737395908715969,2026-05-22T03:22:02.288065+00:00,ok,,best_deal,2026-04-17T20:09:30.814215+00:00,,False,8,20.15125,19.47125,1/1->1/1,22.2539,22.439,21.323,21.868,22.838,23.0708,18.857,23.266,7.853904259478105,0.0488430698739976,7,3,True,True,True,True,True,True,C,0.2516263940520446,404.0
MP7 | Fade (Minimal Wear),True,True,True,0.1179,0.42322377325710586,324,summary,True,True,True,True,True,8.85,50,-0.0407616557110968,-0.0399108397584413,512,6.830235439900869,4.822800495662944,0.9513183569320058,10.24,-0.0234295068549211,-0.0031339132786104,-0.0472612368970499,0.1963331587218439,0.0,-0.0679743344430654,2026-05-22T03:49:27.529543+00:00,ok,,best_deal,2026-04-18T05:29:34.640453+00:00,,True,8,9.75125,9.3725,1/1,10.0875,9.9935,9.507,9.657,10.346,10.5317,8.238,18.908,10.15811648079307,-0.0238290038862754,7,3,True,True,True,True,True,True,A,0.7774163568773234,121.0
AWP | Neo-Noir (Factory New),True,True,True,0.1111,0.5124580607037691,203,summary,True,True,True,True,True,61.54,50,-0.0374337150489852,-0.0399835921377583,130,7.333920316971157,5.540391811578243,0.9443752808492144,2.6,-0.0521814893726068,-0.0115808884250625,-0.0459479545616348,0.1806201430624005,0.0,-0.0817115831494218,2026-05-22T03:33:27.166921+00:00,ok,,best_deal,2026-04-17T04:49:24.299432+00:00,,True,8,62.58375,60.3275,1/1,68.145,67.8745,64.099,64.9513,69.949,73.117,8.451,99.245,13.233546114902047,-0.0318011158811121,7,3,True,True,True,True,True,True,C,0.3336431226765799,358.0
AWP | Worm God (Factory New),True,True,True,0.1204,0.7261557625343261,382,summary,True,True,True,True,True,6.7,50,-0.0399257217086946,-0.0401498266468548,492,2.4712775359235493,2.602206147098292,0.9737537140970618,9.84,-0.020701030927835,-0.0016102582730834,-0.0382486327519125,0.1643927909718713,0.0,-0.0452471975356301,2026-05-22T03:45:05.548232+00:00,ok,,best_deal,2026-04-17T04:58:38.504162+00:00,,True,8,7.50625,7.2275,1/1,6.1102,6.058,5.899,6.015,6.166,6.326,5.42,8.575,6.988314621452646,-0.0199735886431164,7,3,True,True,True,True,True,True,A,0.770910780669145,124.0
StatTrak™ AUG | Stymphalian (Minimal Wear),True,True,True,0.1368,0.39419431816465533,44,summary,True,True,True,True,True,5.66,40,-0.0333737964847341,-0.0405668920079311,52,6.475096837998957,7.561605450399708,0.9195234266500988,1.3,-0.0342966697436626,-0.0094532462058772,-0.0498594660277895,0.309264705882353,0.0749999999999999,-0.1017552942683793,2026-05-22T03:14:09.132779+00:00,ok,,best_deal,2026-05-11T09:13:34.981398+00:00,,False,8,7.99,7.7275,1/1->1/1,7.2802,6.8405,6.29,6.5553,7.0267,8.759,5.834,13.135,33.91390346419055,-0.0038089657193084,7,3,True,True,True,True,True,True,C,0.036477695167286245,524.0
Glock-18 | Royal Legion (Minimal Wear),True,True,True,0.0641,0.22849254424067877,84,summary,True,True,True,True,True,8.5,50,-0.040217197815057,-0.040850438484557,75,3.5011238175216857,3.22078691925803,0.9669789820207648,1.5,0.0098006083136195,0.0188454065838448,0.0049150810185893,0.1735832217759928,0.1263944667559125,-0.0644662668341965,2026-05-22T03:46:57.910815+00:00,ok,,best_deal,2026-04-17T19:20:10.827194+00:00,,True,8,8.73875,8.40125,1/1,8.0974,7.898,7.6372,7.7855,8.069,8.7058,6.947,12.098,13.19682861165312,0.1446813944579237,7,3,True,True,True,True,True,True,C,0.15078996282527882,455.0
USP-S | Monster Mashup (Field-Tested),True,True,True,0.1332,1.0181487639262239,61,summary,True,True,True,True,True,24.59,50,-0.0403259292870576,-0.0423098628037912,96,4.332386363636372,6.276589789520825,0.9376303712974552,1.92,-0.0330867278723593,-0.009636428668519,-0.0249328171243455,0.0791128155017606,0.0,-0.0937841701532975,2026-05-22T03:47:35.449727+00:00,ok,,best_deal,2026-04-19T07:51:27.259039+00:00,,True,8,25.355,24.37125,1/2,28.5824,28.764,26.97,28.014,29.2523,29.894,23.551,37.817,10.230071652485444,-0.056614603262949,7,3,True,True,True,True,True,True,C,0.23210966542750927,415.0
XM1014 | XOXO (Battle-Scarred),True,True,True,0.0769,0.32891812605564924,58,summary,True,True,True,True,True,3.37,50,-0.0342620946847075,-0.0424841116330478,124,9.296769502441045,7.447803053910874,0.9248132127408571,2.48,-0.0037683708076876,0.0147974806615479,0.0019162962056515,0.2007313075274241,0.0951960660698523,-0.0979085403448846,2026-05-22T03:18:54.253272+00:00,ok,,best_deal,2026-04-19T09:57:04.625756+00:00,,True,8,3.3975,3.285,2/2,3.8508,3.8145,3.5277,3.686,4.044,4.1161,2.977,4.469,15.279941830269047,-0.0146602062367996,7,3,True,True,True,True,True,True,C,0.31273234200743494,370.0
MAC-10 | Heat (Field-Tested),True,True,True,0.1748,0.44825889684578807,80,summary,True,True,True,True,True,3.03,50,-0.0407434678983339,-0.0426688526004702,155,10.08053762867352,10.240546162462008,0.8964401294498381,3.1,0.0406504065040649,0.0024842289007544,0.0245565767097062,0.1098958333333332,0.1098958333333332,-0.1308932523885592,2026-05-22T03:49:02.201141+00:00,ok,,best_deal,2026-04-18T01:58:38.316561+00:00,,True,8,3.675,3.53625,1/1,3.7498,3.708,3.324,3.5045,3.8825,4.0526,2.7,8.782,19.43036961971305,0.0250934329951948,7,3,True,True,True,True,True,True,B,0.40473977695167285,323.0
MP7 | Nemesis (Minimal Wear),True,True,True,0.1516,0.5599754878654367,120,summary,True,True,True,True,True,8.55,50,-0.0365771833908213,-0.043327998421612,83,10.317415571968192,6.449794215481752,0.93519882179676,1.66,0.0065754015306671,0.0078816090343974,0.0101302467627164,0.1281859070464768,0.1051617048618547,-0.0925774928130174,2026-05-22T03:28:39.747810+00:00,ok,,best_deal,2026-04-18T06:18:10.741248+00:00,,True,8,10.0275,9.66375,1/1,8.8685,8.827,8.255,8.4685,9.3835,9.704,4.962,12.807,16.33872695495292,-0.0225060190516069,7,3,True,True,True,True,True,True,C,0.1965613382899628,432.0
Sawed-Off | Kiss♥Love (Well-Worn),True,True,True,0.1916,1.5270372128081289,63,summary,True,True,True,True,True,3.77,50,-0.0395719141554061,-0.0434724451578384,523,5.824349869718494,6.692893271343177,0.933129147524247,10.46,0.0,0.0057259897703583,-0.0125346022889341,0.113318054494525,0.0318309141838553,-0.0853171545162104,2026-05-22T03:43:52.705101+00:00,ok,,best_deal,2026-04-19T06:56:25.974430+00:00,,True,8,3.7125,3.57125,2/2,3.9146,3.918,3.656,3.802,4.03,4.195,2.977,4.712,13.768967455167836,-0.0118268746854555,7,3,True,True,True,True,True,True,A,0.7839219330855018,117.0
MP7 | Army Recon (Factory New),True,True,True,0.1156,0.3857124335537404,91,summary,True,True,True,True,True,3.75,39,-0.0413890860066942,-0.0441362448360171,99,5.834751502101209,6.6543951654916045,0.9341127922971116,2.5384615384615383,0.023941707147814,0.0011681760283353,-0.0387352774382594,0.2721111487631311,0.0789562860047441,-0.0969567480741155,2026-05-22T03:52:48.313712+00:00,ok,,best_deal,2026-04-18T05:25:08.769595+00:00,,False,8,4.3275,4.154999999999999,1/1->1/1,2.8793,2.908,2.7164,2.796,2.964,3.0522,1.767,3.184,11.662556871461808,0.014786795048143,7,3,True,True,True,True,True,True,C,0.26440520446096655,394.0
StatTrak™ Desert Eagle | Mecha Industries (Minimal Wear),True,True,True,0.0596,0.2718958556480185,82,summary,True,True,True,True,True,17.09,50,-0.0445661895126165,-0.0442876150025037,60,11.95537992096444,7.696190558478584,0.9219300673493864,1.2,-0.0548927097037609,-0.0141804370781986,-0.0353637282413498,0.2159794556712908,0.0197043152690442,-0.1146796414809582,2026-05-22T04:04:25.059531+00:00,ok,,best_deal,2026-05-11T12:13:06.590699+00:00,,True,8,18.225,17.45125,1/1,21.9901,21.678,19.9856,20.4542,23.0832,24.2815,17.605,27.786,19.53560920596086,-0.0562627406568516,7,3,True,True,True,True,True,True,C,0.07411710037174721,500.0
AWP | Printstream (Battle-Scarred),True,True,True,0.0541,0.33611726758002247,82,summary,True,True,True,True,True,45.46,50,-0.031174981032301,-0.044479513340886,323,7.362592288761281,5.230673073166929,0.947115859317917,6.46,0.0166087072192768,0.0047229387120824,0.0059046812620207,0.0679851206609716,0.0677421163803578,-0.0660269352145169,2026-05-22T03:05:25.407479+00:00,ok,,best_deal,2026-04-17T04:52:44.207214+00:00,,True,8,46.6025,45.1925,1/1,51.198,50.639,47.961,49.1355,52.905,55.4056,44.048,64.288,14.54080237509278,0.0726645680027269,7,3,True,True,True,True,True,True,B,0.6538104089219331,186.0
